,EVID,I,StdI,Io,Io_std,Io_ini,Depi,Ndata,Mag,StdM,Depth,Hmin,Hmax,Hmin_ini,Hmax_ini,StdIo_inv,RegID,Poids_int,eqStd,Poids_int_norm,Poids_evt,Poids,Poids_evt_norm,poids_grp,Hypo,gamma,beta,intercept,X,C2,C1
0,1779,4.0,1.1399734738004839,5.49999999945,0.5,4.5,23.46675571431542,23,4.38,0.25,10.9999999989,5.0,11.0,5.0,11.0,0.8078955489036146,-99,0.7695033385783832,13.886920543984495,0.16074955989448078,0.03225806451612903,0.005185469674015509,0.14285714285714285,0.02296422284206868,25.91695629805337,0,-3.35,1,8.735506387955699,1.3764270514271617,3.4672121929799515
1,1779,4.5,0.5020458146424487,5.49999999945,0.5,4.5,33.81778062466932,2,4.38,0.25,10.9999999989,5.0,11.0,5.0,11.0,0.8078955489036146,-99,3.9674667724657815,6.11581804104317,0.8288054198024588,0.03225806451612903,0.02673565870330512,0.14285714285714285,0.11840077425749411,35.561809379981106,0,-3.35,1,9.695795896508328,1.3764270514271617,3.4672121929799515
2,1779,4.5,4.47213595499958,5.49999999945,0.5,,0.0,0,4.38,0.25,10.9999999989,5.0,11.0,5.0,11.0,0.8078955489036146,-99,0.04999999999999999,54.47863314041004,0.010445020303060482,0.03225806451612903,0.0003369361388084026,0.14285714285714285,0.0014921457575800688,10.999999999993317,0,-3.35,1,7.98866549527917,1.3764270514271617,3.4672121929799515
3,2019111102,3.0,0.8038380541113114,8.49999999915,0.25,8.0,70.716169089548,40,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805490015617,-99,1.5476148056645371,24.264827578611104,0.052651078849226464,0.03225806451612903,0.0016984218983621439,0.25,0.013162769712306616,70.73621177121954,0,-3.35,1,9.196300022501418,1.3764270514271617,3.4672121929799515
4,2019111102,3.5,0.8566845868148714,8.49999999915,0.25,8.0,34.212348005723236,7,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805490015617,-99,1.3625677117772377,25.86006432763138,0.04635563046283237,0.03225806451612903,0.001495342918155883,0.25,0.011588907615708093,34.253756598451936,0,-3.35,1,8.641272494710574,1.3764270514271617,3.4672121929799515
5,2019111102,4.0,0.6134754214315937,8.49999999915,0.25,8.0,33.22867589874303,22,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805490015617,-99,2.6570863279225647,18.518500397708323,0.09039617690952559,0.03225806451612903,0.00291600570675889,0.25,0.022599044227381397,33.271308766337704,0,-3.35,1,9.098934113720432,1.3764270514271617,3.4672121929799515
6,2019111102,4.5,0.5686414115323567,8.49999999915,0.25,8.0,27.02877421264227,31,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805490015617,-99,3.0925948736740576,17.165131377296053,0.10521252184105899,0.03225806451612903,0.0033939523174535157,0.25,0.026303130460264747,27.081169112120516,0,-3.35,1,9.299435820820214,1.3764270514271617,3.4672121929799515
7,2019111102,5.0,0.42474077658796816,8.49999999915,0.25,8.0,21.57007465412782,24,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805490015617,-99,5.543091996454143,12.821316006128354,0.18858037071343767,0.03225806451612903,0.006083237764949602,0.25,0.04714509267835942,21.635692862164642,0,-3.35,1,9.472822205522682,1.3764270514271617,3.4672121929799515
8,2019111102,5.5,0.6254055840495436,8.49999999915,0.25,8.0,14.389841453926397,12,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805490015617,-99,2.5566806868406147,18.878626840377652,0.08698029764411438,0.03225806451612903,0.0028058160530359476,0.25,0.021745074411028596,14.488016500211936,0,-3.35,1,9.389379921927215,1.3764270514271617,3.4672121929799515
9,2019111102,6.0,0.6183347651264919,8.49999999915,0.25,8.0,11.335872600020203,27,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805490015617,-99,2.615487629387366,18.665185586719772,0.08898095630774189,0.03225806451612903,0.002870353429281996,0.25,0.022245239076935472,11.46023964169875,0,-3.35,1,9.548298892086951,1.3764270514271617,3.4672121929799515
